Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
1593.69,197.92,111.2227,13.2949,209.0752,0.22,100.00,269.64,2.27,269.64,357.73,354.17,110.9900,16.3079,209.3874,110.9840,16.3479,208.9993,354.17,357.73,269.64,110.9737,16.2464,209.9941,354.17,357.73,269.64,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1594.22,198.11,111.0277,13.3197,209.0740,0.37,100.00,270.06,2.61,270.06,357.39,355.03,110.8155,16.3385,209.3429,110.8067,16.3727,208.9543,355.03,357.39,270.06,110.8038,16.2861,209.9506,355.03,357.39,270.06,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1594.75,198.11,111.0277,13.2994,209.0740,0.04,100.00,271.13,2.54,271.13,357.46,355.00,110.8169,16.3178,209.3480,110.8008,16.3521,208.9597,355.00,357.46,271.13,110.8166,16.2652,209.9558,355.00,357.46,271.13,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1595.28,198.23,110.8994,13.3170,209.0765,0.24,100.00,271.13,2.54,271.13,357.46,355.00,110.6886,16.3354,209.3505,110.6724,16.3697,208.9622,355.00,357.46,271.13,110.6883,16.2827,209.9583,355.00,357.46,271.13,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1595.81,198.54,110.5717,13.3155,209.0826,0.62,100.00,270.98,0.84,270.98,359.16,354.67,110.2710,16.3244,209.3754,110.2549,16.3608,208.9873,354.67,359.16,270.98,110.2706,16.2679,209.9828,354.67,359.16,270.98,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1596.34,198.93,110.1659,13.3229,209.0893,0.76,100.00,270.89,-0.06,270.89,0.06,353.80,109.8182,16.3220,209.4279,109.8021,16.3642,209.0403,353.80,0.06,270.89,109.8177,16.2561,210.0344,353.80,0.06,270.89,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1596.89,199.80,109.2598,13.3576,209.1042,1.66,100.00,270.94,0.42,270.94,359.58,355.08,108.9363,16.3662,209.3756,108.9201,16.3998,208.9873,355.08,359.58,270.94,108.9359,16.3140,209.9834,355.08,359.58,270.94,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1597.46,200.80,108.2226,13.3309,209.1203,1.82,100.00,270.78,-1.34,270.78,1.34,354.26,107.8066,16.3240,209.4347,107.7904,16.3627,209.0468,354.26,1.34,270.78,107.8063,16.2628,210.0417,354.26,1.34,270.78,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1597.99,201.91,107.0582,13.2935,209.1361,2.22,100.00,270.74,-1.76,270.74,1.76,353.85,106.6207,16.2811,209.4723,106.6044,16.3225,209.0847,353.85,1.76,270.74,106.6205,16.2154,210.0788,353.85,1.76,270.74,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1598.54,203.30,105.6120,13.2414,209.1539,2.60,100.00,270.59,-3.15,270.59,3.15,353.41,105.1015,16.2148,209.5127,105.0851,16.2589,209.1255,353.41,3.15,270.59,105.1017,16.1443,210.1187,353.41,3.15,270.59,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1599.13,204.64,104.2180,13.1862,209.1684,2.37,100.00,270.50,-4.04,270.50,4.04,353.01,103.6613,16.1488,209.5476,103.6447,16.1954,209.1606,353.01,4.04,270.50,103.6618,16.0740,210.1530,353.01,4.04,270.50,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1599.70,206.46,102.3082,13.0345,209.1848,3.38,100.00,270.40,-4.88,270.40,4.88,352.99,101.7075,15.9883,209.5644,101.6908,16.0349,209.1774,352.99,4.88,270.40,101.7081,15.9132,210.1699,352.99,4.88,270.40,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1600.27,208.98,99.6781,12.8058,209.2027,4.59,100.00,270.28,-5.77,270.28,5.77,352.56,99.0313,15.7470,209.6039,99.0143,15.7963,209.2172,352.56,5.77,270.28,99.0322,15.6674,210.2087,352.56,5.77,270.28,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1600.86,211.37,97.1841,12.5464,209.2175,4.27,100.00,270.24,-6.21,270.24,6.21,352.58,96.5145,15.4828,209.6169,96.4976,15.5318,209.2303,352.58,6.21,270.24,96.5156,15.4034,210.2218,352.58,6.21,270.24,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1601.45,213.49,94.9734,12.3483,209.2301,3.73,100.00,270.39,-5.01,270.39,5.01,352.98,94.3658,15.3006,209.6103,94.3490,15.3472,209.2233,352.98,5.01,270.39,94.3664,15.2254,210.2157,352.98,5.01,270.39,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1602.05,216.97,91.3543,12.0188,209.2556,6.13,100.00,270.40,-4.92,270.40,4.92,352.64,90.7521,14.9700,209.6532,90.7352,15.0189,209.2665,352.64,4.92,270.40,90.7530,14.8913,210.2581,352.64,4.92,270.40,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1602.56,219.68,88.5442,11.8260,209.2789,5.53,100.00,270.51,-3.96,270.51,3.96,353.13,87.9918,14.7901,209.6519,87.9752,14.8359,209.2648,353.13,3.96,270.51,87.9923,14.7166,210.2575,353.13,3.96,270.51,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1603.17,221.87,86.2677,11.6809,209.2992,3.72,100.00,270.44,-4.46,270.44,4.46,352.55,85.6893,14.6361,209.7020,85.6724,14.6858,209.3154,352.55,4.46,270.44,85.6902,14.5565,210.3069,352.55,4.46,270.44,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1603.68,225.96,82.0308,11.3856,209.3356,8.31,100.00,270.54,-3.71,270.54,3.71,351.67,81.4927,14.3418,209.7848,81.4755,14.3975,209.3990,351.67,3.71,270.54,81.4942,14.2530,210.3884,351.67,3.71,270.54,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1604.19,228.84,79.0515,11.2526,209.3675,5.82,100.00,270.68,-2.80,270.68,2.80,350.00,78.5631,14.2028,209.9041,78.5452,14.2699,209.5202,350.00,2.80,270.68,78.5655,14.0965,210.5049,350.00,2.80,270.68,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1604.92,231.69,76.1147,11.1650,209.4107,4.05,100.00,271.20,-0.38,271.20,0.38,346.58,75.7603,14.0965,210.1255,75.7417,14.1869,209.7465,346.58,0.38,271.20,75.7637,13.9548,210.7189,346.58,0.38,271.20,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1605.48,236.22,71.4624,11.2093,209.5287,8.28,100.00,271.87,1.92,271.87,358.08,341.21,71.2406,14.0742,210.5151,71.2228,14.2001,210.1462,341.21,358.08,271.87,71.2428,13.8782,211.0928,341.21,358.08,271.87,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1606.03,239.38,68.2220,11.3744,209.6402,5.88,100.00,272.40,3.38,272.40,356.62,339.14,68.0840,14.2076,210.7283,68.0670,14.3469,210.3643,339.14,356.62,272.40,68.0852,13.9913,211.2988,339.14,356.62,272.40,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1606.55,242.13,65.4195,11.6192,209.7717,5.41,100.00,272.89,6.85,272.89,353.15,341.26,65.4618,14.4963,210.7469,65.4482,14.6218,210.3778,341.26,353.15,272.89,65.4577,14.3029,211.3255,341.26,353.15,272.89,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1607.10,244.41,63.1080,11.9262,209.8802,4.25,100.00,272.54,9.46,272.54,350.54,344.12,63.2762,14.8450,210.7061,63.2673,14.9519,210.3310,344.12,350.54,272.54,63.2649,14.6820,211.2939,344.12,350.54,272.54,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1607.64,245.61,61.8839,12.1520,209.9291,2.33,100.00,271.95,10.56,271.95,349.44,345.85,62.1010,15.0912,210.6668,62.0958,15.1868,210.2886,345.85,349.44,271.95,62.0841,14.9464,211.2592,345.85,349.44,271.95,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1608.21,246.68,60.7969,12.3704,209.9581,1.93,100.00,270.71,11.42,270.71,348.58,347.37,61.0448,15.3248,210.6218,61.0472,15.4103,210.2412,347.37,348.58,270.71,61.0161,15.1960,211.2175,347.37,348.58,270.71,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1608.89,246.81,60.6563,12.3715,209.9597,0.21,100.00,269.75,12.35,269.75,347.65,347.61,60.9419,15.3242,210.6156,60.9516,15.4081,210.2347,347.61,347.65,269.75,60.9015,15.1984,211.2112,347.61,347.65,269.75,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1609.42,246.98,60.4801,12.4215,209.9591,0.34,100.00,269.93,13.15,269.93,346.85,348.37,60.8109,15.3781,210.5748,60.8195,15.4570,210.1929,348.37,346.85,269.93,60.7725,15.2606,211.1723,348.37,346.85,269.93,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1609.98,247.37,60.0850,12.5042,209.9585,0.72,100.00,269.51,11.18,269.51,348.82,348.43,60.3093,15.4711,210.5724,60.3179,15.5498,210.1904,348.43,348.82,269.51,60.2708,15.3531,211.1697,348.43,348.82,269.51,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1610.51,247.79,59.6574,12.5800,209.9544,0.83,100.00,269.58,11.51,269.58,348.49,349.26,59.9020,15.5539,210.5253,59.9095,15.6271,210.1422,349.26,348.49,269.58,59.8651,15.4446,211.1244,349.26,348.49,269.58,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1611.06,248.71,58.7124,12.8323,209.9526,1.78,100.00,269.88,13.11,269.88,346.89,349.66,59.0434,15.8019,210.5021,59.0504,15.8724,210.1185,349.66,346.89,269.88,59.0075,15.6975,211.1021,349.66,346.89,269.88,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1611.68,249.62,57.7795,13.0522,209.9507,1.54,100.00,269.76,12.40,269.76,347.60,351.35,58.0762,16.0403,210.4127,58.0807,16.0997,210.0272,351.35,347.60,269.76,58.0443,15.9528,211.0157,351.35,347.60,269.76,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1612.23,251.12,56.2422,13.4107,209.9449,2.84,100.00,270.25,15.86,270.25,344.14,353.36,56.7261,16.3891,210.2985,56.7272,16.4351,209.9111,353.36,344.14,270.25,56.6999,16.3240,210.9046,353.36,344.14,270.25,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1612.76,252.50,54.8204,13.7226,209.9396,2.75,100.00,269.60,11.26,269.60,348.74,355.23,55.0627,16.7398,210.1994,55.0620,16.7736,209.8108,355.23,348.74,269.60,55.0388,16.6920,210.8072,355.23,348.74,269.60,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1613.39,254.02,53.2681,14.0312,209.9296,2.52,100.00,269.60,12.00,269.60,348.00,354.86,53.5485,17.0434,210.2092,53.5487,17.0797,209.8208,354.86,348.00,269.60,53.5232,16.9920,210.8166,354.86,348.00,269.60,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1613.93,256.28,50.9518,14.4816,209.9115,4.35,100.00,269.32,6.96,269.32,353.04,355.87,50.9667,17.5114,210.1358,50.9648,17.5404,209.7468,355.87,353.04,269.32,50.9443,17.4690,210.7440,355.87,353.04,269.32,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1614.53,258.11,49.0706,14.6789,209.8871,3.16,100.00,269.18,5.35,269.18,354.65,357.94,49.0016,17.7140,210.0017,48.9985,17.7289,209.6119,357.94,354.65,269.18,48.9809,17.6931,210.6111,357.94,354.65,269.18,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1615.09,260.79,46.3089,14.8414,209.8516,4.91,100.00,269.99,-1.44,269.99,1.44,3.10,45.8836,17.8455,209.6954,45.8742,17.8242,209.3060,3.10,1.44,269.99,45.8727,17.8782,210.3045,3.10,1.44,269.99,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1615.63,262.37,44.6874,14.8014,209.8594,3.04,100.00,270.75,-3.73,270.75,3.73,4.20,44.1398,17.7826,209.6526,44.1265,17.7534,209.2638,4.20,3.73,270.75,44.1348,17.8265,210.2611,4.20,3.73,270.75,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1616.31,264.17,42.8341,14.7685,209.8795,2.73,100.00,270.23,1.31,270.23,358.69,8.81,42.5506,17.7591,209.4254,42.5377,17.6996,209.0400,8.81,358.69,270.23,42.5452,17.8528,210.0282,8.81,358.69,270.23,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1616.88,266.81,40.1276,14.7315,209.9046,4.70,100.00,270.61,-1.22,270.61,1.22,6.20,39.7104,17.7244,209.5900,39.6971,17.6820,209.2024,6.20,1.22,270.61,39.7055,17.7900,210.1965,6.20,1.22,270.61,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1617.43,269.07,37.8135,14.7567,209.9196,4.26,100.00,270.72,-2.60,270.72,2.60,5.28,37.3241,17.7434,209.6552,37.3108,17.7071,209.2670,5.28,2.60,270.72,37.3192,17.7990,210.2627,5.28,2.60,270.72,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1617.97,271.56,35.2704,14.8572,209.9237,4.70,100.00,269.80,4.16,269.80,355.84,7.19,35.1402,17.8697,209.5524,35.1280,17.8218,209.1654,7.19,355.84,269.80,35.1337,17.9466,210.1576,7.19,355.84,269.80,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1618.48,274.09,32.6708,15.0344,209.9076,5.02,100.00,268.91,6.99,268.91,353.01,7.54,32.6953,18.0475,209.5192,32.6865,17.9980,209.1324,7.54,353.01,268.91,32.6836,18.1281,210.1239,7.54,353.01,268.91,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1619.08,276.51,30.1956,15.2918,209.8707,4.16,100.00,269.55,5.74,269.55,354.26,3.38,30.1500,18.3247,209.6992,30.1408,18.3028,209.3098,3.38,354.26,269.55,30.1389,18.3615,210.3081,3.38,354.26,269.55,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1619.62,279.07,27.5733,15.5401,209.8705,4.92,100.00,270.26,6.92,270.26,353.08,4.35,27.5878,18.5700,209.6486,27.5725,18.5419,209.2598,4.35,353.08,270.26,27.5862,18.6171,210.2569,4.35,353.08,270.26,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1620.16,280.59,26.0264,15.7097,209.8774,2.88,100.00,270.30,4.45,270.30,355.55,0.82,25.9118,18.7455,209.8420,25.8994,18.7407,209.4521,0.82,355.55,270.30,25.9057,18.7549,210.4520,0.82,355.55,270.30,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1620.71,283.81,22.7463,15.9363,209.8955,5.95,100.00,270.18,3.69,270.18,356.31,7.04,22.5891,18.9487,209.5333,22.5749,18.9016,209.1463,7.04,356.31,270.18,22.5858,19.0239,210.1387,7.04,356.31,270.18,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1621.21,286.28,20.2146,15.9470,209.9129,5.06,100.00,270.54,-2.33,270.54,2.33,1.71,19.7416,18.9471,209.8341,19.7285,18.9350,209.4444,1.71,2.33,270.54,19.7366,18.9649,210.4439,1.71,2.33,270.54,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1621.83,288.96,17.4698,15.6288,209.9408,4.48,100.00,270.50,-7.14,270.50,7.14,4.50,16.7469,18.5712,209.7175,16.7374,18.5396,209.3288,4.50,7.14,270.50,16.7363,18.6174,210.3258,4.50,7.14,270.50,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1622.35,292.48,13.8569,14.7985,209.9895,7.04,100.00,270.99,-18.85,270.99,18.85,358.95,12.5520,17.5407,210.0744,12.5335,17.5443,209.6847,358.95,18.85,270.99,12.5567,17.5269,210.6843,358.95,18.85,270.99,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1622.97,294.81,11.4587,13.8383,210.0302,4.23,100.00,270.86,-22.67,270.86,22.67,3.20,9.9719,16.4841,209.8912,9.9652,16.4601,209.5019,3.20,22.67,270.86,9.9587,16.5116,210.5005,3.20,22.67,270.86,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1623.47,297.67,8.5195,12.5300,210.0463,6.42,100.00,269.45,-24.19,269.45,24.19,357.15,6.9641,15.1359,210.1888,6.9507,15.1495,209.7991,357.15,24.19,269.45,6.9616,15.1041,210.7980,357.15,24.19,269.45,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1624.01,299.28,6.8502,11.7457,210.0133,3.42,100.00,268.35,-24.40,268.35,24.40,0.95,5.2871,14.3493,209.9253,5.2919,14.3393,209.5353,0.95,24.40,268.35,5.2562,14.3544,210.5345,0.95,24.40,268.35,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1624.60,300.69,5.3936,11.1170,209.9712,2.65,100.00,268.35,-22.40,268.35,22.40,0.21,3.9207,13.7737,209.9246,3.9232,13.7686,209.5345,0.21,22.40,268.35,3.8930,13.7720,210.5340,0.21,22.40,268.35,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1625.13,302.43,3.6031,10.4120,209.9289,3.70,100.00,269.35,-20.95,269.35,20.95,0.19,2.1976,13.1054,209.9099,2.1932,13.1006,209.5199,0.19,20.95,269.35,2.1807,13.1037,210.5198,0.19,20.95,269.35,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1625.69,303.14,2.8547,10.1481,209.8587,1.42,100.00,254.01,-17.43,254.01,17.43,353.33,1.5726,12.9024,209.8632,1.6570,12.9426,209.4845,353.33,17.43,254.01,1.4169,12.8318,210.4489,353.33,17.43,254.01,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1626.20,303.36,2.6103,10.0502,209.7647,0.54,100.00,228.46,-14.03,228.46,14.03,347.90,1.3971,12.8268,209.5442,1.6279,12.9037,209.2392,347.90,14.03,228.46,1.0175,12.7004,210.0047,347.90,14.03,228.46,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1626.71,303.36,2.6103,10.0180,209.7647,0.06,100.00,208.85,-7.65,208.85,7.65,343.19,1.4871,12.8327,209.5490,1.8021,12.9431,209.3470,343.19,7.65,208.85,0.9822,12.6565,209.8427,343.19,7.65,208.85,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1627.25,303.36,2.6103,10.0329,209.7647,0.03,100.00,187.46,-3.60,187.46,3.60,342.54,1.6372,12.8820,209.3579,2.0039,12.9982,209.2924,342.54,3.60,187.46,1.0604,12.6988,209.4350,342.54,3.60,187.46,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1627.77,303.36,2.6103,10.0230,209.7647,0.02,100.00,171.50,2.96,171.50,357.04,341.00,1.6617,12.8884,209.4187,2.0268,13.0157,209.4698,341.00,357.04,171.50,1.0942,12.6905,209.3134,341.00,357.04,171.50,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1628.32,303.36,2.6103,10.0386,209.7647,0.03,100.00,146.95,8.05,146.95,351.95,346.88,1.9947,12.9961,209.4418,2.3117,13.0852,209.6511,346.88,351.95,146.95,1.5127,12.8604,209.0932,346.88,351.95,146.95,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1628.87,303.36,2.6103,10.0576,209.7647,0.03,100.00,144.07,10.87,144.07,349.13,344.04,1.8134,12.9711,209.4383,2.1109,13.0783,209.6667,344.04,349.13,144.07,1.3629,12.8082,209.0606,344.04,349.13,144.07,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1629.43,303.37,2.6103,10.0610,209.7647,0.01,100.00,144.20,10.83,144.20,349.17,344.01,1.8128,12.9743,209.4378,2.1108,13.0817,209.6655,344.01,349.17,144.20,1.3614,12.8111,209.0612,344.01,349.17,144.20,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1629.97,303.37,2.6103,10.0620,209.7647,0.00,100.00,145.24,9.85,145.24,350.15,344.69,1.8628,12.9879,209.4320,2.1674,13.0910,209.6528,344.69,350.15,145.24,1.4008,12.8308,209.0658,344.69,350.15,145.24,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1630.54,303.36,2.6103,10.0527,209.7647,0.02,100.00,145.95,8.06,145.95,351.94,346.78,1.9962,13.0090,209.4282,2.3093,13.0987,209.6429,346.78,351.94,145.95,1.5207,12.8722,209.0712,346.78,351.94,145.95,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1631.04,303.36,2.6103,10.0392,209.7647,0.03,100.00,146.75,7.76,146.75,352.24,346.82,2.0015,12.9962,209.4254,2.3178,13.0857,209.6354,346.82,352.24,146.75,1.5205,12.8597,209.0757,346.82,352.24,146.75,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1631.58,303.36,2.6103,10.0466,209.7647,0.01,100.00,148.13,8.10,148.13,351.90,347.10,1.9965,13.0067,209.4628,2.3180,13.0944,209.6655,347.10,351.90,148.13,1.5069,12.8733,209.1241,347.10,351.90,148.13,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1632.14,303.36,2.6103,10.0330,209.7647,0.02,100.00,149.24,7.84,149.24,352.16,346.94,1.9907,12.9916,209.4592,2.3161,13.0802,209.6553,346.94,352.16,149.24,1.4948,12.8564,209.1306,346.94,352.16,149.24,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1632.71,303.36,2.6103,10.0214,209.7647,0.02,100.00,150.30,8.20,150.30,351.80,346.71,1.9659,12.9768,209.4807,2.2941,13.0669,209.6713,346.71,351.80,150.30,1.4650,12.8394,209.1606,346.71,351.80,150.30,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1633.22,303.36,2.6103,10.0394,209.7647,0.04,100.00,152.05,10.15,152.05,349.85,345.84,1.8719,12.9798,209.5665,2.2026,13.0755,209.7499,345.84,349.85,152.05,1.3664,12.8347,209.2574,345.84,349.85,152.05,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1633.75,303.36,2.6103,10.0426,209.7647,0.01,100.00,153.16,10.09,153.16,349.91,345.34,1.8473,12.9765,209.5656,2.1805,13.0755,209.7426,345.34,349.91,153.16,1.3374,12.8263,209.2662,345.34,349.91,153.16,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1634.28,303.32,2.6460,10.0401,209.6932,0.15,100.00,153.51,10.40,153.51,349.60,344.54,1.8395,12.9623,209.4934,2.1719,13.0664,209.6690,344.54,349.60,153.51,1.3307,12.8043,209.1961,344.54,349.60,153.51,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1634.82,303.19,2.7406,10.0819,209.5047,0.40,100.00,152.64,7.25,152.64,352.75,344.61,2.0140,13.0105,209.1509,2.3465,13.1145,209.3265,344.61,352.75,152.64,1.5056,12.8511,208.8536,344.61,352.75,152.64,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1635.35,302.85,2.9900,10.1643,209.0225,1.03,100.00,153.56,10.33,153.56,349.67,342.46,2.0936,13.0560,208.7679,2.4216,13.1734,208.9436,342.46,349.67,153.56,1.5918,12.8770,208.4706,342.46,349.67,153.56,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1635.88,302.54,3.2190,10.2354,208.5683,0.98,100.00,152.81,7.99,152.81,352.01,343.15,2.4099,13.1422,208.2140,2.7392,13.2556,208.3897,343.15,352.01,152.81,1.9063,12.9685,207.9166,343.15,352.01,152.81,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1636.38,301.92,3.6770,10.3709,207.6801,2.01,100.00,152.98,8.45,152.98,351.55,340.74,2.7513,13.2380,207.2889,3.0752,13.3667,207.4642,340.74,351.55,152.98,2.2562,13.0404,206.9922,340.74,351.55,152.98,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1636.99,301.27,4.1581,10.5177,206.7413,1.76,100.00,153.31,9.34,153.31,350.66,341.23,3.2313,13.3917,206.4078,3.5565,13.5172,206.5830,341.23,350.66,153.31,2.7340,13.1996,206.1111,341.23,350.66,153.31,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1637.52,300.53,4.7091,10.6861,205.6543,2.29,100.00,153.52,7.43,153.52,352.57,341.92,3.8541,13.5740,205.2548,4.1834,13.6953,205.4253,341.92,352.57,153.52,3.3504,13.3875,204.9655,341.92,352.57,153.52,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1638.03,300.37,4.8228,10.7169,205.4237,0.52,100.00,154.21,7.63,154.21,352.37,341.70,3.9492,13.6011,205.0385,4.2798,13.7238,205.2053,341.70,352.37,154.21,3.4430,13.4126,204.7548,341.70,352.37,154.21,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
1638.53,300.37,4.8228,10.7140,205.4237,0.01,100.00,154.21,7.63,154.21,352.37,341.70,3.9492,13.5982,205.0385,4.2798,13.7208,205.2053,341.70,352.37,154.21,3.4430,13.4097,204.7548,341.70,352.37,154.21,300.0116,6.9724,149.9884,0.00,100.00,180.43,-0.09,180.43,0.09,112.74
