Time,Distance,Player_Pos_X,Player_Pos_Y,Player_Pos_Z,Player_Speed,Player_Health,Player_Turret_X,Player_Turret_Y,Player_Body_X,Player_Body_Y,Player_Body_Z,TurretCam_X,TurretCam_Y,TurretCam_Z,StereoL_X,StereoL_Y,StereoL_Z,StereoL_Roll,StereoL_Pitch,StereoL_Yaw,StereoR_X,StereoR_Y,StereoR_Z,StereoR_Roll,StereoR_Pitch,StereoR_Yaw,Enemy_Pos_X,Enemy_Pos_Y,Enemy_Pos_Z,Enemy_Speed,Enemy_Health,Enemy_Turret_X,Enemy_Turret_Y,Enemy_Body_X,Enemy_Body_Y,Enemy_Body_Z
224.92,158.98,215.9503,9.8466,284.9238,0.04,100.00,225.66,-10.48,225.66,10.48,342.96,214.7063,12.6182,284.9540,214.9450,12.7287,284.6660,342.96,10.48,225.66,214.3149,12.4406,285.3870,342.96,10.48,225.66,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
225.46,158.98,215.9503,9.8742,284.9238,0.05,100.00,209.07,-5.53,209.07,5.53,341.35,214.7980,12.6844,284.8510,215.1103,12.8076,284.6523,341.35,5.53,209.07,214.2971,12.4892,285.1396,341.35,5.53,209.07,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
226.01,158.98,215.9503,9.8815,284.9238,0.01,100.00,183.15,3.52,183.15,356.48,341.66,214.9861,12.7601,284.8032,215.3556,12.8831,284.7804,341.66,356.48,183.15,214.4068,12.5691,284.8133,341.66,356.48,183.15,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
226.54,158.98,215.9503,9.9006,284.9238,0.04,100.00,182.14,3.86,182.14,356.14,341.73,214.9923,12.7812,284.8029,215.3623,12.9039,284.7874,341.73,356.14,182.14,214.4126,12.5911,284.8017,341.73,356.14,182.14,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
227.11,158.98,215.9503,9.8953,284.9238,0.01,100.00,182.06,3.88,182.06,356.12,341.73,214.9928,12.7761,284.8029,215.3628,12.8987,284.7879,341.73,356.12,182.06,214.4130,12.5860,284.8008,341.73,356.12,182.06,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
227.64,158.98,215.9503,9.8770,284.9238,0.03,100.00,183.29,3.47,183.29,356.53,341.65,214.9853,12.7552,284.8032,215.3547,12.8784,284.7794,341.65,356.53,183.29,214.4060,12.5642,284.8149,341.65,356.53,183.29,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
228.29,158.98,215.9503,9.8931,284.9238,0.02,100.00,183.98,2.82,183.98,357.18,341.67,214.9824,12.7694,284.7818,215.3515,12.8924,284.7522,341.67,357.18,183.98,214.4034,12.5783,284.8027,341.67,357.18,183.98,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
228.80,158.98,215.9503,9.8944,284.9238,0.00,100.00,185.47,2.61,185.47,357.39,341.22,214.9558,12.7624,284.7986,215.3230,12.8882,284.7592,341.22,357.39,185.47,214.3791,12.5667,284.8348,341.22,357.39,185.47,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
229.37,158.98,215.9503,9.8763,284.9238,0.03,100.00,186.55,2.24,186.55,357.76,341.18,214.9492,12.7420,284.7993,215.3154,12.8681,284.7522,341.18,357.76,186.55,214.3736,12.5458,284.8476,341.18,357.76,186.55,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
229.90,158.98,215.9503,9.8721,284.9238,0.01,100.00,187.35,2.12,187.35,357.88,341.85,214.9804,12.7488,284.8035,215.3472,12.8705,284.7506,341.85,357.88,187.35,214.4033,12.5593,284.8607,341.85,357.88,187.35,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
230.45,158.98,215.9503,9.8887,284.9238,0.03,100.00,188.43,1.73,188.43,358.27,341.55,214.9605,12.7586,284.8042,215.3255,12.8822,284.7438,341.55,358.27,188.43,214.3858,12.5659,284.8734,341.55,358.27,188.43,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
230.99,158.98,215.9503,9.8779,284.9238,0.02,100.00,189.62,1.33,189.62,358.67,341.52,214.9533,12.7453,284.8055,215.3168,12.8691,284.7366,341.52,358.67,189.62,214.3804,12.5522,284.8878,341.52,358.67,189.62,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
231.57,158.98,215.9503,9.8737,284.9238,0.01,100.00,190.73,0.96,190.73,359.04,341.50,214.9466,12.7389,284.8067,215.3085,12.8628,284.7301,341.50,359.04,190.73,214.3758,12.5455,284.9015,341.50,359.04,190.73,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
232.14,158.97,215.9455,9.8993,284.9004,0.06,100.00,191.47,0.71,191.47,359.29,341.49,214.9374,12.7629,284.7843,215.2982,12.8869,284.7024,341.49,359.29,191.47,214.3681,12.5694,284.8872,341.49,359.29,191.47,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
232.91,158.82,215.9062,9.8712,284.7065,0.26,100.00,191.45,0.63,191.45,359.37,341.07,214.8768,12.7272,284.5901,215.2367,12.8539,284.5084,341.07,359.37,191.45,214.3089,12.5295,284.6926,341.07,359.37,191.45,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
233.48,158.32,215.7704,9.8660,284.0247,1.24,100.00,191.13,-0.30,191.13,0.30,340.49,214.7044,12.7063,283.8624,215.0630,12.8365,283.7809,340.49,0.30,191.13,214.1385,12.5025,283.9646,340.49,0.30,191.13,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
234.02,157.78,215.6311,9.8891,283.3042,1.36,100.00,190.93,-0.87,190.93,0.87,339.73,214.5238,12.7121,283.1181,214.8808,12.8470,283.0370,339.73,0.87,190.93,213.9607,12.5007,283.2199,339.73,0.87,190.93,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
234.53,157.13,215.4679,9.8274,282.4305,1.73,100.00,190.21,-2.82,190.21,2.82,339.64,214.3417,12.6338,282.1370,214.6986,12.7688,282.0558,339.64,2.82,190.21,213.7789,12.4213,282.2388,339.64,2.82,190.21,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
235.14,156.37,215.2872,9.7777,281.4099,1.69,100.00,189.72,-4.08,189.72,4.08,339.08,214.1259,12.5621,281.0516,214.4816,12.7003,280.9705,339.08,4.08,189.72,213.5652,12.3442,281.1533,339.08,4.08,189.72,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
235.72,155.08,215.0065,9.5843,279.6957,3.06,100.00,188.74,-6.58,188.74,6.58,337.95,213.7787,12.3202,279.2088,214.1319,12.4646,279.1275,337.95,6.58,188.74,213.2224,12.0916,279.3108,337.95,6.58,188.74,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
236.30,154.18,214.8225,9.4545,278.4988,2.09,100.00,188.91,-8.80,188.91,8.80,338.70,213.6127,12.1770,277.9034,213.9668,12.3154,277.8159,338.70,8.80,188.91,213.0550,11.9564,278.0152,338.70,8.80,188.91,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
236.92,153.89,214.7653,9.3658,278.1171,0.64,100.00,182.27,-5.88,182.27,5.88,337.09,213.5599,12.0924,277.5316,213.9178,12.2424,277.4919,337.09,5.88,182.27,212.9990,11.8552,277.5682,337.09,5.88,182.27,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
237.48,153.89,214.7653,9.3776,278.1171,0.02,100.00,152.70,7.01,152.70,352.99,336.99,213.7153,12.1746,277.5653,214.0303,12.3271,277.7376,336.99,352.99,152.70,213.2343,11.9392,277.2732,336.99,352.99,152.70,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
238.02,153.89,214.7653,9.3890,278.1171,0.02,100.00,131.02,14.07,131.02,345.93,341.14,213.8534,12.2421,277.6085,214.0798,12.3668,277.9007,341.14,345.93,131.02,213.5181,12.0533,277.1351,341.14,345.93,131.02,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
238.54,153.89,214.7653,9.4049,278.1171,0.03,100.00,109.85,19.66,109.85,340.34,347.78,213.9229,12.2988,277.7348,214.0350,12.3799,278.0995,347.78,340.34,109.85,213.7702,12.1806,277.1561,347.78,340.34,109.85,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
239.09,153.89,214.7653,9.4137,278.1171,0.02,100.00,88.34,22.18,88.34,337.82,355.67,213.9605,12.3319,277.8589,213.9474,12.3630,278.2476,355.67,337.82,88.34,214.0048,12.2931,277.2516,355.67,337.82,88.34,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
239.60,153.89,214.7653,9.4096,278.1171,0.01,100.00,64.12,22.17,64.12,337.83,5.09,213.9222,12.3260,277.9979,213.7727,12.2977,278.3572,5.09,337.83,64.12,214.1773,12.3799,277.4464,5.09,337.83,64.12,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
240.13,153.89,214.7653,9.4133,278.1171,0.01,100.00,78.09,22.50,78.09,337.50,359.81,213.9549,12.3353,277.9289,213.8830,12.3403,278.3123,359.81,337.50,78.09,214.0906,12.3373,277.3341,359.81,337.50,78.09,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
240.67,153.89,214.7653,9.4200,278.1170,0.01,100.00,87.96,22.25,87.96,337.75,355.89,213.9578,12.3379,277.8647,213.9426,12.3676,278.2533,355.89,337.75,87.96,214.0053,12.3012,277.2575,355.89,337.75,87.96,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
241.22,153.88,214.8027,9.4591,278.1179,0.10,100.00,88.63,22.21,88.63,337.79,355.63,213.9955,12.3768,277.8617,213.9842,12.4081,278.2504,355.63,337.79,88.63,214.0368,12.3376,277.2543,355.63,337.79,88.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
241.75,153.77,214.9939,9.5201,278.1224,0.38,100.00,88.63,22.21,88.63,337.79,355.63,214.1867,12.4378,277.8662,214.1754,12.4690,278.2549,355.63,337.79,88.63,214.2280,12.3985,277.2589,355.63,337.79,88.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
242.27,153.63,215.2754,9.6280,278.1292,0.58,100.00,88.63,22.21,88.63,337.79,355.63,214.4681,12.5457,277.8730,214.4568,12.5769,278.2617,355.63,337.79,88.63,214.5095,12.5065,277.2656,355.63,337.79,88.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
242.78,153.29,215.9157,9.9009,278.1446,1.36,100.00,88.60,21.85,88.60,338.15,355.23,215.1277,12.8219,277.8671,215.1154,12.8558,278.2556,355.23,338.15,88.60,215.1708,12.7786,277.2601,355.23,338.15,88.60,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
243.29,152.92,216.6349,10.1800,278.1623,1.53,100.00,88.56,21.46,88.56,338.54,355.50,215.8666,13.1075,277.8991,215.8549,13.1397,278.2877,355.50,338.54,88.56,215.9086,13.0667,277.2918,355.50,338.54,88.56,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
243.88,152.48,217.4844,10.5173,278.1837,1.53,100.00,88.51,20.63,88.51,339.37,355.97,216.7571,13.4574,277.9455,216.7467,13.4866,278.3344,355.97,339.37,88.51,216.7975,13.4208,277.3378,355.97,339.37,88.51,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
244.42,151.77,218.8889,11.0519,278.2202,2.80,100.00,88.46,19.93,88.46,340.07,356.34,218.1971,14.0021,278.0020,218.1876,14.0289,278.3911,356.34,340.07,88.46,218.2361,13.9690,277.3941,356.34,340.07,88.46,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
245.00,151.18,220.0706,11.4746,278.2525,2.18,100.00,88.35,18.31,88.35,341.69,355.90,219.4641,14.4419,278.0118,219.4536,14.4715,278.4007,355.90,341.69,88.35,219.5049,14.4035,277.4043,355.90,341.69,88.35,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
245.53,150.25,221.9768,12.0425,278.3090,3.71,100.00,88.22,16.53,88.22,343.47,356.23,221.4624,15.0285,278.0875,221.4526,15.0559,278.4765,356.23,343.47,88.22,221.5023,14.9929,277.4798,356.23,343.47,88.22,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
246.06,149.39,223.7863,12.5727,278.3663,3.56,100.00,88.10,14.67,88.10,345.33,356.18,223.3695,15.5739,278.1440,223.3596,15.6016,278.5331,356.18,345.33,88.10,223.4097,15.5371,277.5364,356.18,345.33,88.10,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
246.66,148.55,225.5844,12.9875,278.4279,3.12,100.00,87.89,12.12,87.89,347.88,354.79,225.3059,15.9988,278.1365,225.2939,16.0355,278.5247,354.79,347.88,87.89,225.3496,15.9468,277.5303,354.79,347.88,87.89,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
247.16,147.38,228.1690,13.4982,278.5290,5.26,100.00,87.48,8.05,87.48,351.95,353.76,228.1103,16.5169,278.1909,228.0972,16.5603,278.5784,353.76,351.95,87.48,228.1561,16.4526,277.5859,353.76,351.95,87.48,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
247.73,146.50,230.1716,13.7025,278.6211,3.51,100.00,87.53,4.85,87.53,355.15,352.68,230.2840,16.7138,278.2342,230.2731,16.7642,278.6209,352.68,355.15,87.53,230.3266,16.6373,277.6305,352.68,355.15,87.53,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
248.25,145.62,232.2076,13.7981,278.7011,3.92,100.00,88.31,1.23,88.31,358.77,351.63,232.5063,16.7896,278.2632,232.5037,16.8466,278.6492,351.63,358.77,88.31,232.5360,16.7010,277.6604,351.63,358.77,88.31,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
248.86,145.19,233.1849,13.8104,278.7258,1.59,100.00,89.04,-0.66,89.04,0.66,351.14,233.5772,16.7870,278.2608,233.5814,16.8469,278.6463,351.14,0.66,89.04,233.5962,16.6930,277.6583,351.14,0.66,89.04,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
249.40,144.72,234.2365,13.7519,278.7469,1.98,100.00,88.76,-2.37,88.76,2.37,349.86,234.7206,16.7044,278.2189,234.7250,16.7726,278.6030,349.86,2.37,88.76,234.7391,16.5966,277.6187,349.86,2.37,88.76,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
249.94,144.22,235.3946,13.7129,278.7742,2.13,100.00,88.58,-3.36,88.58,3.36,349.79,235.9314,16.6560,278.2452,235.9359,16.7245,278.6293,349.79,3.36,88.58,235.9499,16.5474,277.6452,349.79,3.36,88.58,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
250.62,143.63,236.8097,13.5779,278.8170,2.08,100.00,88.18,-5.48,88.18,5.48,349.69,237.4584,16.4988,278.2902,237.4628,16.5674,278.6743,349.69,5.48,88.18,237.4770,16.3892,277.6903,349.69,5.48,88.18,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
251.13,143.01,238.2986,13.3890,278.8693,2.96,100.00,87.78,-7.45,87.78,7.45,347.98,239.0521,16.2690,278.2626,239.0578,16.3483,278.6446,347.98,7.45,87.78,239.0686,16.1418,277.6662,347.98,7.45,87.78,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
251.69,142.15,240.4962,13.0756,278.9598,4.00,100.00,87.33,-9.45,87.33,9.45,347.23,241.3549,15.9198,278.3250,241.3612,16.0032,278.7061,347.23,9.45,87.33,241.3703,15.7852,277.7302,347.23,9.45,87.33,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
252.21,141.56,242.0406,12.7898,279.0290,2.99,100.00,88.11,-10.14,88.11,10.14,347.19,242.9247,15.6235,278.3820,242.9372,15.7068,278.7629,347.19,10.14,88.11,242.9304,15.4886,277.7870,347.19,10.14,88.11,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
252.78,141.21,242.9338,12.6183,279.0547,1.62,100.00,89.13,-10.79,89.13,10.79,347.34,243.8383,15.4439,278.4002,243.8584,15.5259,278.7810,347.34,10.79,89.13,243.8321,15.3107,277.8048,347.34,10.79,89.13,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
253.55,141.12,243.1547,12.5823,279.0572,0.29,100.00,90.06,-10.99,90.06,10.99,347.52,244.0589,15.4066,278.3971,244.0852,15.4875,278.7778,347.52,10.99,90.06,244.0429,15.2753,277.8015,347.52,10.99,90.06,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
254.11,141.04,243.3615,12.5432,279.0573,0.38,100.00,89.40,-11.71,89.40,11.71,346.99,244.3074,15.3499,278.3809,244.3311,15.4339,278.7611,346.99,11.71,89.40,244.2956,15.2134,277.7863,346.99,11.71,89.40,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
254.64,141.03,243.3759,12.5286,279.0576,0.04,100.00,88.69,-11.54,88.69,11.54,346.85,244.3221,15.3363,278.3855,244.3410,15.4212,278.7658,346.85,11.54,88.69,244.3177,15.1983,277.7912,346.85,11.54,88.69,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
255.25,140.97,243.5456,12.5098,279.0615,0.28,100.00,88.69,-11.54,88.69,11.54,346.85,244.4918,15.3175,278.3894,244.5106,15.4025,278.7697,346.85,11.54,88.69,244.4874,15.1795,277.7951,346.85,11.54,88.69,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
255.79,140.78,244.0312,12.4067,279.0731,0.92,100.00,88.65,-11.68,88.65,11.68,346.83,244.9844,15.2120,278.4007,245.0033,15.2970,278.7810,346.83,11.68,88.65,244.9800,15.0738,277.8065,346.83,11.68,88.65,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
256.35,140.59,244.5386,12.3086,279.0847,0.93,100.00,88.75,-11.26,88.75,11.26,346.83,245.4702,15.1206,278.4105,245.4891,15.2058,278.7908,346.83,11.26,88.75,245.4658,14.9824,277.8163,346.83,11.26,88.75,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
256.87,140.22,245.5079,12.1072,279.1075,1.90,100.00,88.65,-11.68,88.65,11.68,346.83,246.4612,14.9125,278.4351,246.4801,14.9975,278.8154,346.83,11.68,88.65,246.4568,14.7743,277.8409,346.83,11.68,88.65,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
257.54,139.81,246.6112,11.8583,279.1336,1.69,100.00,88.59,-11.95,88.59,11.95,346.44,247.5778,14.6544,278.4427,247.5972,14.7418,278.8224,346.44,11.95,88.59,247.5726,14.5124,277.8493,346.44,11.95,88.59,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
258.13,139.32,247.9677,11.5874,279.1670,2.35,100.00,88.57,-12.02,88.57,12.02,347.60,248.9395,14.3959,278.5361,248.9572,14.4757,278.9176,347.60,12.02,88.57,248.9368,14.2657,277.9401,347.60,12.02,88.57,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
258.66,138.68,249.7813,11.1729,279.2134,3.51,100.00,88.45,-12.57,88.45,12.57,348.04,250.7816,13.9770,278.6079,250.7986,14.0537,278.9900,348.04,12.57,88.45,250.7800,13.8514,278.0109,348.04,12.57,88.45,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
259.27,138.25,251.0577,10.9038,279.2482,2.14,100.00,88.31,-13.22,88.31,13.22,348.05,252.0914,13.6966,278.6465,252.1084,13.7730,279.0287,348.05,13.22,88.31,252.0899,13.5713,278.0494,348.05,13.22,88.31,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
259.84,137.35,253.8552,10.2400,279.3318,4.99,100.00,88.14,-14.17,88.14,14.17,350.04,254.9381,13.0352,278.8379,254.9519,13.0981,279.2227,350.04,14.17,88.14,254.9416,12.9305,278.2369,350.04,14.17,88.14,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
260.36,136.74,255.8352,9.7027,279.3980,3.93,100.00,88.38,-15.82,88.38,15.82,351.43,256.9977,12.4774,278.9741,257.0123,12.5306,279.3603,351.43,15.82,88.38,256.9997,12.3872,278.3707,351.43,15.82,88.38,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
260.87,136.41,256.9496,9.3941,279.4230,2.31,100.00,89.35,-14.84,89.35,14.84,352.08,258.0577,12.1929,279.0125,258.0768,12.2424,279.3990,352.08,14.84,89.35,258.0527,12.1091,278.4082,352.08,14.84,89.35,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
261.39,135.88,258.6772,8.9163,279.4440,3.43,100.00,89.30,-15.15,89.30,15.15,352.57,259.8018,11.7124,279.0603,259.8199,11.7585,279.4472,352.57,15.15,89.30,259.7982,11.6337,278.4553,352.57,15.15,89.30,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
261.91,135.41,260.3134,8.4698,279.4641,3.24,100.00,89.34,-14.82,89.34,14.82,353.75,261.4228,11.2797,279.1414,261.4389,11.3181,279.5293,353.75,14.82,89.34,261.4224,11.2129,278.5350,353.75,14.82,89.34,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
262.48,134.84,262.3369,7.9896,279.4845,3.64,100.00,89.61,-12.38,89.61,12.38,354.22,263.3242,10.8466,279.1805,263.3398,10.8828,279.5686,354.22,12.38,89.61,263.3250,10.7845,278.5736,354.22,12.38,89.61,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
263.15,134.24,264.5975,7.5211,279.4970,3.46,100.00,89.80,-10.20,89.80,10.20,355.55,265.4755,10.4198,279.2588,265.4893,10.4478,279.6477,355.55,10.20,89.80,265.4790,10.3715,278.6507,355.55,10.20,89.80,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
263.69,133.51,267.4850,7.1214,279.5013,5.38,100.00,90.03,-6.28,90.03,6.28,358.21,268.1628,10.0812,279.3997,268.1743,10.0922,279.7896,358.21,6.28,90.03,268.1704,10.0611,278.7901,358.21,6.28,90.03,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
264.22,132.89,270.1175,6.9424,279.4986,4.96,100.00,90.09,-2.32,90.09,2.32,359.94,270.5893,9.9437,279.4875,270.5999,9.9437,279.8775,359.94,2.32,90.09,270.5983,9.9426,278.8775,359.94,2.32,90.09,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
264.88,132.38,272.5267,6.8114,279.5141,3.67,100.00,88.98,-2.73,88.98,2.73,359.06,273.0206,9.8087,279.4663,273.0240,9.8146,279.8564,359.06,2.73,88.98,273.0410,9.7982,278.8567,359.06,2.73,88.98,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
265.43,132.07,274.3299,6.6541,279.5615,3.32,100.00,87.63,-5.32,87.63,5.32,358.90,274.9601,9.6259,279.5228,274.9546,9.6324,279.9128,358.90,5.32,87.63,274.9941,9.6133,278.9138,358.90,5.32,87.63,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
265.96,131.96,275.0621,6.5826,279.5963,1.38,100.00,87.11,-6.49,87.11,6.49,358.36,275.7543,9.5402,279.5379,275.7458,9.5501,279.9278,358.36,6.49,87.11,275.7930,9.5218,278.9293,358.36,6.49,87.11,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
266.50,131.94,275.1832,6.5758,279.6021,0.23,100.00,87.99,-6.51,87.99,6.51,358.46,275.8755,9.5333,279.5384,275.8730,9.5426,279.9284,358.46,6.51,87.99,275.9050,9.5159,278.9292,358.46,6.51,87.99,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
267.06,131.94,275.1832,6.5734,279.6021,0.00,100.00,89.32,-6.20,89.32,6.20,359.44,275.8573,9.5357,279.5736,275.8630,9.5384,279.9637,359.44,6.20,89.32,275.8738,9.5287,278.9638,359.44,6.20,89.32,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
267.60,131.94,275.1832,6.5686,279.6022,0.01,100.00,90.42,-6.21,90.42,6.21,359.56,275.8571,9.5308,279.5670,275.8703,9.5327,279.9569,359.56,6.21,90.42,275.8622,9.5250,278.9570,359.56,6.21,90.42,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
268.19,131.94,275.1832,6.5527,279.6022,0.03,100.00,90.78,-6.21,90.78,6.21,359.60,275.8570,9.5149,279.5649,275.8726,9.5166,279.9547,359.60,6.21,90.78,275.8582,9.5097,278.9549,359.60,6.21,90.78,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
268.70,131.94,275.1832,6.5423,279.6022,0.02,100.00,89.54,-6.20,89.54,6.20,359.47,275.8572,9.5045,279.5725,275.8644,9.5070,279.9625,359.47,6.20,89.54,275.8714,9.4978,278.9626,359.47,6.20,89.54,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
269.24,131.94,275.1872,6.5692,279.6023,0.05,100.00,88.59,-6.18,88.59,6.18,359.02,275.8612,9.5313,279.5601,275.8623,9.5369,279.9502,359.02,6.18,88.59,275.8850,9.5198,278.9506,359.02,6.18,88.59,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
269.75,131.93,275.2879,6.5370,279.6047,0.21,100.00,88.60,-6.18,88.60,6.18,359.02,275.9619,9.4991,279.5625,275.9630,9.5047,279.9526,359.02,6.18,88.60,275.9857,9.4876,278.9530,359.02,6.18,88.60,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
270.27,131.87,275.6648,6.5052,279.6141,0.74,100.00,88.57,-6.99,88.57,6.99,358.09,276.3818,9.4562,279.5244,276.3836,9.4678,279.9143,358.09,6.99,88.57,276.4044,9.4348,278.9151,358.09,6.99,88.57,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
270.78,131.78,276.1924,6.4520,279.6273,1.04,100.00,88.57,-7.14,88.57,7.14,358.05,276.9168,9.4011,279.5354,276.9187,9.4130,279.9254,358.05,7.14,88.57,276.9394,9.3792,278.9262,358.05,7.14,88.57,300.0191,6.9689,150.0183,0.00,100.00,181.18,0.23,181.18,359.77,112.81
